﻿data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial;descricao_ai;origem_ai;curiosidade_ai
15/11/2026;Barber Week;barber_week;BARBER_WEEK;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;barbearia|beleza|masculino;60.0;50.0;A Barber Week é uma celebração dedicada à cultura da barbearia e ao universo da beleza masculina. Durante essa semana, profissionais da área se reúnem para promover eventos, workshops e competições, destacando as tendências e inovações do setor. É uma oportunidade para barbearias e barbeiros apresentarem seus trabalhos, além de fortalecerem a comunidade e o networking entre os profissionais da beleza masculina.;A data foi criada para valorizar o trabalho dos barbeiros e a importância das barbearias na vida social e cultural dos homens, refletindo a crescente valorização da estética masculina nos últimos anos.;A Barber Week também promove ações sociais, como cortes de cabelo gratuitos para pessoas em situação de vulnerabilidade, unindo beleza e solidariedade.
15/11/2026;Feira Petnor;feira_petnor;FEIRA_PETNOR;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;pet|animais|nordeste;60.0;50.0;A Feira Petnor é um evento dedicado ao universo pet, promovendo a interação entre amantes de animais, criadores, profissionais do setor e o público em geral. Realizada anualmente, a feira reúne expositores de produtos e serviços para animais de estimação, além de oferecer palestras, workshops e atividades recreativas. É uma oportunidade para conscientizar sobre a adoção responsável, cuidados com os pets e a importância do bem-estar animal.;A feira surgiu como uma resposta ao crescente interesse por animais de estimação no Brasil, especialmente na região Nordeste, onde a cultura pet tem se expandido rapidamente nos últimos anos.;Além de promover a adoção de animais, a Feira Petnor também conta com competições e desfiles de pets, atraindo um grande público e celebrando a diversidade de raças e espécies.
15/11/2026;Dia Mundial do Sangue do Cordão Umbilical;dia_mundial_do_sangue_do_cordao_umbilical;SANGUE_DO_CORDAO_UMBILICAL;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial do Sangue do Cordão Umbilical, celebrado em 15 de novembro, tem como objetivo aumentar a conscientização sobre a importância da doação e do uso de células-tronco do sangue do cordão umbilical. Essas células são fundamentais para tratamentos de diversas doenças, como leucemias e outras desordens hematológicas. A data visa promover a educação sobre as possibilidades terapêuticas que o sangue do cordão pode oferecer e incentivar a doação, que é uma prática segura e pode salvar vidas.;A data foi estabelecida pela Organização Mundial da Saúde (OMS) e outras instituições de saúde para destacar a relevância do sangue do cordão umbilical na medicina regenerativa.;O sangue do cordão umbilical é uma fonte rica de células-tronco, que podem ser utilizadas em transplantes e pesquisas médicas, oferecendo uma alternativa viável ao uso de medula óssea.
15/11/2026;Dia em Memria das Vtimas de Acidentes de Trnsito e Seus Familiares;dia_em_memria_das_vtimas_de_acidentes_de_trnsito_e_seus_familiares;DIA_EM_MEMRIA_DAS_VTIMAS_DE_ACIDENTES_DE_TRNSITO_E_SEUS_FAMILIARES;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0;O Dia em Memória das Vítimas de Acidentes de Trânsito e Seus Familiares, celebrado em 15 de novembro, é uma data que visa conscientizar a sociedade sobre a gravidade dos acidentes de trânsito e suas consequências devastadoras. Este dia é uma oportunidade para honrar as vítimas e oferecer apoio às famílias que perderam entes queridos em decorrência de colisões e atropelamentos. A data também busca promover a reflexão sobre a importância da segurança no trânsito e a responsabilidade de todos os usuários das vias.;A data foi instituída pela Organização das Nações Unidas (ONU) e é observada em vários países, com o objetivo de reduzir o número de acidentes e promover a segurança viária.;Estudos mostram que a educação e a conscientização sobre as regras de trânsito podem reduzir significativamente o número de acidentes e salvar vidas.
15/11/2026;Dia do Joalheiro;dia_do_joalheiro;JOALHEIRO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia do Joalheiro, celebrado em 15 de novembro, é uma data que homenageia os profissionais que atuam na criação e confecção de joias e bijuterias. Essa data é uma oportunidade para reconhecer a habilidade e a arte envolvidas na joalheria, uma profissão que combina técnicas tradicionais e inovações modernas. Os joalheiros são responsáveis por transformar metais e pedras preciosas em peças únicas, refletindo a cultura e a estética de diferentes épocas e regiões.;A escolha da data pode estar relacionada à importância histórica da joalheria em diversas civilizações, mas não há informações específicas sobre a origem do Dia do Joalheiro.;Em várias culturas, as joias têm significados simbólicos, representando status, amor ou proteção, e muitas vezes são usadas em rituais e celebrações.
15/11/2026;Dia da Proclamação da República;dia_da_proclamacao_da_republica;PROCLAMACAO_DA_REPUBLICA;cultural;False;national;BR;;annual;pico;PROCLAMACAO_DA_REPUBLICA;sazonal;institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;institucional|varejo;50.0;55.0;O Dia da Proclamação da República, celebrado em 15 de novembro, marca a transição do Brasil de uma monarquia para uma república, ocorrida em 1889. Este evento é fundamental na história do país, pois representa a mudança de um sistema político autoritário para um modelo que busca a participação popular e a democracia. A data é um feriado nacional e é comemorada com desfiles, cerimônias e eventos cívicos em diversas cidades, reforçando a importância da cidadania e dos direitos civis.;A Proclamação da República foi liderada por militares e civis insatisfeitos com a monarquia de Dom Pedro II, culminando em um golpe que depôs o imperador e estabeleceu um governo republicano.;O primeiro presidente do Brasil foi Marechal Deodoro da Fonseca, que assumiu o cargo logo após a Proclamação da República.
15/11/2026;Dia Nacional da Umbanda;dia_nacional_da_umbanda;UMBANDA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia Nacional da Umbanda, celebrado em 15 de novembro, é uma data que visa reconhecer e valorizar a religião de matriz africana que surgiu no Brasil no início do século XX. A Umbanda combina elementos do catolicismo, espiritismo e tradições africanas, promovendo a caridade e a espiritualidade. Este dia é uma oportunidade para que os praticantes e simpatizantes da religião celebrem suas crenças, promovam a tolerância religiosa e compartilhem a cultura umbandista com a sociedade.;A data foi instituída pela Lei nº 12.644, sancionada em 2012, com o objetivo de promover o respeito e a valorização das religiões de matriz africana no Brasil.;A Umbanda é conhecida por sua diversidade, possuindo diferentes linhas e práticas, que variam conforme a região do Brasil.
16/11/2026;Black Friday 2026 (janela Pre;black_friday_2026_janela_pre_11_16;BLACK_FRIDAY_2026_JANELA_PRE_11_16;retail;False;national;BR;;annual;pre;D-11;black_friday;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;66.0;A Black Friday é um evento de vendas que ocorre anualmente na sexta-feira seguinte ao Dia de Ação de Graças nos Estados Unidos, marcando o início da temporada de compras natalinas. No Brasil, a data ganhou popularidade nos últimos anos, com varejistas oferecendo grandes descontos em produtos variados. Em 2026, a Black Friday será celebrada no dia 13 de novembro, atraindo consumidores em busca de ofertas especiais e promoções. É uma oportunidade tanto para os consumidores economizarem quanto para os lojistas aumentarem suas vendas.;A Black Friday teve origem nos Estados Unidos na década de 1960, quando a polícia da Filadélfia usou o termo para descrever o grande movimento de pessoas e tráfego que ocorria após o Dia de Ação de Graças. Com o tempo, o termo passou a ser associado às promoções e descontos oferecidos pelos comerciantes.;No Brasil, a Black Friday começou a ser adotada em 2010 e, desde então, tem crescido em popularidade, com muitos consumidores aguardando ansiosamente por essa data para realizar suas compras.
16/11/2026;Cyber Monday 2026 (janela Pre;cyber_monday_2026_janela_pre;CYBER_MONDAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;D-14;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;65.0;60.0;A Cyber Monday, que ocorre na segunda-feira após o Dia de Ação de Graças nos Estados Unidos, é um evento de vendas online que visa incentivar o comércio eletrônico. Em 2026, será celebrada no dia 16 de novembro. Essa data se tornou uma das maiores oportunidades para consumidores adquirirem produtos com descontos significativos, especialmente em eletrônicos e tecnologia. O evento foi criado em 2005 pelo Conselho Nacional de Varejo dos EUA para promover as compras online, aproveitando o aumento do tráfego nas lojas virtuais após o feriado.;A Cyber Monday surgiu como uma resposta ao crescente número de compras realizadas pela internet, especialmente após o Dia de Ação de Graças, quando as pessoas retornam ao trabalho e utilizam suas conexões de internet para fazer compras.;O termo 'Cyber Monday' foi escolhido para refletir a ideia de compras online, com 'cyber' referindo-se ao ciberespaço e 'Monday' indicando o dia da semana em que ocorre o evento.
16/11/2026;Dia Internacional da Tolerncia;dia_internacional_da_tolerncia;TOLERNCIA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;55.0;55.0;O Dia Internacional da Tolerância é celebrado em 16 de novembro e visa promover a compreensão, o respeito e a aceitação entre diferentes culturas, religiões e etnias. A data foi instituída pela Assembleia Geral da ONU em 1996, como parte de um esforço para combater a discriminação e a intolerância em todo o mundo. É um momento para refletir sobre a importância da convivência pacífica e do diálogo entre as diversas comunidades.;A data foi criada após a Declaração de Princípios sobre Tolerância, adotada pela UNESCO em 1995, que enfatiza a necessidade de promover a tolerância como um valor fundamental para a paz.;O Dia Internacional da Tolerância é uma oportunidade para diversas organizações e movimentos sociais realizarem eventos e campanhas que incentivam a aceitação e a diversidade.
16/11/2026;Dia Nacional da Amazônia Azul;dia_nacional_da_amazonia_azul;AMAZONIA_AZUL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia Nacional da Amazônia Azul, celebrado em 16 de novembro, é uma data que visa promover a conscientização sobre a importância da proteção e preservação da biodiversidade marinha brasileira. A expressão 'Amazônia Azul' refere-se à vasta extensão do mar territorial do Brasil, que abriga uma rica diversidade de vida marinha e recursos naturais. A data foi instituída para destacar a relevância dos oceanos para a economia, a cultura e a segurança alimentar do país, além de incentivar ações de conservação e uso sustentável dos recursos marinhos.;A data foi criada pela Lei nº 13.123, de 20 de maio de 2015, como parte de uma estratégia para valorizar e proteger os oceanos brasileiros.;O Brasil possui a segunda maior área marítima do mundo, o que torna a preservação dos oceanos uma questão crucial para o futuro do país.
