date_iso,event_name,event_type,segment_tags,country,state,city,recurrence,priority_0_100,risk_weight_0_100,window_key,window_phase,locality_scope,content_angles,default_cta,platform_fit,notes,source_hint,rule,date_type
2026-11-02,Dia de Finados,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_DE_FINADOS,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-02,Dia dos Mortos,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-03,Dia Internacional das Reservas da Biosfera,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-03,Dia Nacional do Quilo,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-03,Dia da Instituição do Direito de Voto da Mulher,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-03,Dia do Cliché,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-03,Pauta editorial do dia,behavior,editorial|pauta_livre,BR,,,annual,20,20,PAUTA_20261103,peak,national,informativo|educativo|institucional,Saiba mais,Instagram|LinkedIn,Fallback para dias sem comemoracao,Fallback Edro,,
2026-11-04,Dia da Favela,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-04,Dia do Inventor,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_DO_INVENTOR,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-04,Dia do Oficial da Reserva,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-05,Dia de Atenção Mundial para Tsunamis,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-05,Dia Nacional da Língua Portuguesa,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-05,Dia da Cultura,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_DA_CULTURA,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-05,Dia da Cultura e da Ciência,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-05,Dia de São Zacarias e Santa Isabel,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-05,Dia do Cinema Brasileiro,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_DO_CINEMA_BRASILEIRO,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-05,Dia do Designer Gráfico,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_DO_DESIGNER_GR_FICO,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-05,Dia do Protético,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-05,Dia do Radioamador,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-05,Dia do Técnico Agrícola,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-05,Dia do Técnico em Eletrônica,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-05,Janela de salario (aprox.),behavior,varejo|promo|planejamento,BR,,,monthly,30,25,PAYDAY_2026_11,peak,national,planejamento|lista de compras|economia,Ver ofertas,MetaAds|GoogleAds,Heuristica (varia por empresa),Gerador Edro (heuristica),,
2026-11-06,Dia Internacional para a Prevenção da Exploração do Meio Ambiente em Tempos de Guerra e Conflito Armado,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-06,Dia Nacional do Amigo da Marinha do Brasil,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-06,Dia Nacional do Riso,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-06,Dia da Malária nas Américas,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-06,Pauta editorial do dia,behavior,editorial|pauta_livre,BR,,,annual,20,20,PAUTA_20261106,peak,national,informativo|educativo|institucional,Saiba mais,Instagram|LinkedIn,Fallback para dias sem comemoracao,Fallback Edro,,
2026-11-07,Dia Internacional da Física Médica,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-07,Dia do Radialista,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-07,Pauta editorial do dia,behavior,editorial|pauta_livre,BR,,,annual,20,20,PAUTA_20261107,peak,national,informativo|educativo|institucional,Saiba mais,Instagram|LinkedIn,Fallback para dias sem comemoracao,Fallback Edro,,
2026-11-08,Dia Mundial do Urbanismo,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_MUNDIAL_DO_URBANISMO,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-08,Dia do Radiologista,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-09,Dia Mundial da Adoção,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-09,Dia Internacional contra o Fascismo e o Antissemitismo,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-09,Dia Nacional do Inventor,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-09,Dia Nacional dos Clubes Esportivos Sociais,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-09,Dia do Caos Nunca Morre,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-09,Dia do Hoteleiro,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-09,Dia do Técnico em Eletrotécnica,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-09,Pauta editorial do dia,behavior,editorial|pauta_livre,BR,,,annual,20,20,PAUTA_20261109,peak,national,informativo|educativo|institucional,Saiba mais,Instagram|LinkedIn,Fallback para dias sem comemoracao,Fallback Edro,,
2026-11-10,Dia Mundial da Ciência pela Paz e pelo Desenvolvimento,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-10,Dia Mundial do Ceratocone,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-10,Dia Nacional de Prevenção e Combate à Surdez,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-10,Dia Nacional do Intensivista,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-10,Dia Nacional do Trigo,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-10,Dia do Trigo,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_DO_TRIGO,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-11,Dia Mundial do Origami,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-11,Fim da Primeira Guerra Mundial (1918),international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-11,Dia do Supermercado,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_DO_SUPERMERCADO,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-12,Dia Mundial da Pneumonia,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia Mundial da Qualidade,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia Mundial da Usabilidade,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia Mundial do Hip Hop,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia Nacional de Prevenção das Arritmias Cardíacas e Morte Súbita,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia Nacional do Inventor,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia da Indústria Automobilística,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia do Diretor Escolar,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia do Pantanal,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Dia dos Supermercados,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-12,Pauta editorial do dia,behavior,editorial|pauta_livre,BR,,,annual,20,20,PAUTA_20261112,peak,national,informativo|educativo|institucional,Saiba mais,Instagram|LinkedIn,Fallback para dias sem comemoracao,Fallback Edro,,
2026-11-13,BLACK_FRIDAY_2026 (janela pre | D-14),retail,varejo|promo|planejamento,BR,,,annual,80,60,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-13,Dia Mundial da Gentileza,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-14,BLACK_FRIDAY_2026 (janela pre | D-13),retail,varejo|promo|planejamento,BR,,,annual,80,62,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-14,Dia Mundial do Diabetes,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-14,Dia Nacional da Alfabetização,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_NACIONAL_DA_ALFABETIZA_O,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-14,Dia do Bandeirante,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-14,Dia do Vendedor Ambulante,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-15,BLACK_FRIDAY_2026 (janela pre | D-12),retail,varejo|promo|planejamento,BR,,,annual,80,64,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-15,Proclamacao da Republica,official,institucional|varejo,BR,,,annual,80,60,PROCLAMACAO_DA_REPUBLICA,peak,national,mensagem institucional|servico|horarios|comunidade,Saiba mais,Instagram|LinkedIn,Feriado nacional,Feriados nacionais (Brasil),,
2026-11-15,Dia Mundial do Sangue do Cordão Umbilical,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-15,Dia Nacional da Umbanda,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-15,Dia da Proclamação da República,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-15,Dia do Joalheiro,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-15,Dia em Memória das Vítimas de Acidentes de Trânsito e seus Familiares,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-15,Proclamação da República,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,PROCLAMA_O_DA_REP_BLICA,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-16,BLACK_FRIDAY_2026 (janela pre | D-11),retail,varejo|promo|planejamento,BR,,,annual,80,66,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-16,CYBER_MONDAY_2026 (janela pre | D-14),retail,varejo|promo|planejamento,BR,,,annual,65,60,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-16,Dia Internacional da Tolerância,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-16,Dia Nacional da Amazônia Azul,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-16,Dia Nacional de Atenção à Dislexia,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-16,Dia Nacional dos Ostomizados,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-16,Dia do Não Fumar,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-17,BLACK_FRIDAY_2026 (janela pre | D-10),retail,varejo|promo|planejamento,BR,,,annual,80,68,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-17,CYBER_MONDAY_2026 (janela pre | D-13),retail,varejo|promo|planejamento,BR,,,annual,65,62,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-17,Dia Internacional dos Estudantes,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-17,Dia Mundial da Prematuridade,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-17,Dia Mundial de Combate ao Câncer de Próstata,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-17,Dia Internacional do Estudante,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,DIA_INTERNACIONAL_DO_ESTUDANTE,peak,national,curadoria|contexto cultural|datas relevantes,Saiba mais,Instagram|LinkedIn,Lista complementar (wiki),Wikipedia datas comemorativas,,
2026-11-17,Dia Nacional de Combate à Tuberculose,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-17,Dia da Criatividade,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-18,BLACK_FRIDAY_2026 (janela pre | D-9),retail,varejo|promo|planejamento,BR,,,annual,80,70,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-18,CYBER_MONDAY_2026 (janela pre | D-12),retail,varejo|promo|planejamento,BR,,,annual,65,64,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-18,Dia Mundial da Doença Pulmonar Obstrutiva Crônica,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-18,Início da Semana Mundial de Conscientização Sobre o Uso de Antimicrobianos,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-18,Dia Nacional de Combate ao Racismo,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-18,Dia Nacional do Notário e do Registrador,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-18,Dia do Conselheiro Tutelar,cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-11-18,Dia do Mickey Mouse,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-18,Dia dos Sistemas de Informação Geográfica,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-19,BLACK_FRIDAY_2026 (janela pre | D-8),retail,varejo|promo|planejamento,BR,,,annual,80,72,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-19,CYBER_MONDAY_2026 (janela pre | D-11),retail,varejo|promo|planejamento,BR,,,annual,65,66,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela),,
2026-11-19,Dia Internacional do Empreendedorismo Feminino,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-11-19,Dia Mundial da Filosofia,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
